date,close
1/21/2018 3:44:51 PM,0.00011833
1/21/2018 3:45:51 PM,0.00011831
1/21/2018 3:46:51 PM,0.00011832
1/21/2018 3:47:51 PM,0.00011832
1/21/2018 3:48:52 PM,0.00011833
1/21/2018 3:49:52 PM,0.00011845
1/21/2018 3:50:52 PM,0.00011853
1/21/2018 3:51:52 PM,0.00011836
1/21/2018 3:52:53 PM,0.00011838
1/21/2018 3:53:53 PM,0.0001184
1/21/2018 3:54:53 PM,0.00011827
1/21/2018 3:55:53 PM,0.00011784
1/21/2018 3:56:54 PM,0.00011804
1/21/2018 3:57:54 PM,0.00011806
1/21/2018 3:58:54 PM,0.00011789
1/21/2018 3:59:54 PM,0.00011767
1/21/2018 4:00:55 PM,0.00011765
1/21/2018 4:01:55 PM,0.00011835
1/21/2018 4:02:55 PM,0.0001181
1/21/2018 4:03:55 PM,0.00011832
1/21/2018 4:04:56 PM,0.00011829
1/21/2018 4:05:56 PM,0.00011839
1/21/2018 4:06:56 PM,0.00011835
1/21/2018 4:08:18 PM,0.00011877
1/21/2018 4:09:18 PM,0.00011861
1/21/2018 4:10:18 PM,0.00011871
1/21/2018 4:11:20 PM,0.00011839
1/21/2018 4:12:20 PM,0.00011836
1/21/2018 4:13:20 PM,0.00011811
1/21/2018 4:14:20 PM,0.00011823
1/21/2018 4:15:21 PM,0.00011867
1/21/2018 4:16:21 PM,0.00011879
1/21/2018 4:17:21 PM,0.0001189
1/21/2018 4:18:22 PM,0.00011855
1/21/2018 4:19:22 PM,0.00011879
1/21/2018 4:20:22 PM,0.00011881
1/21/2018 4:21:22 PM,0.00011884
1/21/2018 4:22:23 PM,0.0001188
1/21/2018 4:23:23 PM,0.00011873
1/21/2018 4:24:23 PM,0.00011872
1/21/2018 4:25:23 PM,0.00011855
1/21/2018 4:26:24 PM,0.00011855
1/21/2018 4:27:24 PM,0.00011855
1/21/2018 4:28:24 PM,0.00011854
1/21/2018 4:29:24 PM,0.00011841
1/21/2018 4:30:25 PM,0.00011843
1/21/2018 4:31:25 PM,0.00011855
1/21/2018 4:32:25 PM,0.00011855
1/21/2018 4:33:25 PM,0.00011853
1/21/2018 4:34:26 PM,0.00011855
1/21/2018 4:35:27 PM,0.00011855
1/21/2018 4:36:27 PM,0.00011855
1/21/2018 4:57:32 PM,0.0001186
1/21/2018 4:58:32 PM,0.00011842
1/21/2018 4:59:32 PM,0.00011916
1/21/2018 5:00:32 PM,0.00011893
1/21/2018 5:01:33 PM,0.00011951
1/21/2018 5:02:33 PM,0.00011946
1/21/2018 5:03:33 PM,0.00011999
1/21/2018 5:04:33 PM,0.00011947
1/21/2018 5:05:34 PM,0.00011936
1/21/2018 5:06:34 PM,0.00011919
1/21/2018 5:07:34 PM,0.00011933
1/21/2018 5:08:34 PM,0.00011963
1/21/2018 5:09:37 PM,0.00011968
1/21/2018 5:10:39 PM,0.00011962
1/21/2018 5:11:40 PM,0.00011974
1/21/2018 5:12:40 PM,0.0001197
1/21/2018 5:13:40 PM,0.00011959
1/21/2018 5:14:41 PM,0.00011935
1/21/2018 5:15:41 PM,0.00011974
1/21/2018 5:16:41 PM,0.00011968
1/21/2018 5:17:41 PM,0.00011976
1/21/2018 5:18:42 PM,0.00011991
1/21/2018 5:19:42 PM,0.00012036
1/21/2018 5:20:42 PM,0.00012049
1/21/2018 5:21:42 PM,0.00012032
1/21/2018 5:22:43 PM,0.00012072
1/21/2018 5:23:44 PM,0.00012002
1/21/2018 5:24:44 PM,0.00011988
1/21/2018 5:25:44 PM,0.00011991
1/21/2018 5:26:51 PM,0.00012043
1/21/2018 5:27:52 PM,0.00011993
1/21/2018 5:28:52 PM,0.00011967
1/21/2018 5:29:52 PM,0.00011971
1/21/2018 5:30:53 PM,0.00011937
1/21/2018 5:31:53 PM,0.00011946
1/21/2018 5:32:53 PM,0.00011937
1/21/2018 5:33:55 PM,0.00011938
1/21/2018 5:34:56 PM,0.00011935
1/21/2018 5:35:56 PM,0.00011915
1/21/2018 5:36:57 PM,0.00011938
1/21/2018 5:37:57 PM,0.00011938
1/21/2018 5:38:57 PM,0.00011965
1/21/2018 5:39:57 PM,0.00011941
1/21/2018 5:40:59 PM,0.00011964
1/21/2018 5:41:59 PM,0.00011968
1/21/2018 5:42:59 PM,0.00011977
1/21/2018 5:44:00 PM,0.00011967
1/21/2018 5:45:01 PM,0.00011975
1/21/2018 5:46:02 PM,0.00011965
1/21/2018 5:47:02 PM,0.0001196
1/21/2018 5:48:02 PM,0.00011955
1/21/2018 5:49:02 PM,0.00011955
1/21/2018 5:50:03 PM,0.00011985
1/21/2018 5:51:03 PM,0.0001196
1/21/2018 5:52:03 PM,0.00011945
1/21/2018 5:53:04 PM,0.00011945
1/21/2018 5:54:05 PM,0.00011975
1/21/2018 5:55:05 PM,0.00011956
1/21/2018 5:56:09 PM,0.00011947
1/21/2018 5:57:15 PM,0.0001195
1/21/2018 5:58:16 PM,0.00011948
1/21/2018 5:59:18 PM,0.0001195
1/21/2018 6:00:19 PM,0.0001195
1/21/2018 6:01:19 PM,0.00011975
1/21/2018 6:02:20 PM,0.00011956
1/21/2018 6:03:21 PM,0.00011958
1/21/2018 6:04:23 PM,0.0001197
1/21/2018 6:05:24 PM,0.00011969
1/21/2018 6:06:25 PM,0.00011964
1/21/2018 6:07:25 PM,0.00011932
1/21/2018 6:08:27 PM,0.00011953
1/21/2018 6:09:27 PM,0.00011968
1/21/2018 6:10:27 PM,0.00011994
1/21/2018 6:11:29 PM,0.00011978
1/21/2018 6:12:30 PM,0.0001197
1/21/2018 6:13:31 PM,0.00011999
1/21/2018 6:14:32 PM,0.00011955
1/21/2018 6:15:33 PM,0.00011894
1/21/2018 6:16:34 PM,0.00011894
1/21/2018 6:17:35 PM,0.0001189
1/21/2018 6:18:35 PM,0.00011863
1/21/2018 6:19:38 PM,0.00011838
1/21/2018 6:20:38 PM,0.00011833
1/21/2018 6:21:39 PM,0.00011842
1/21/2018 6:22:41 PM,0.00011871
1/21/2018 6:23:42 PM,0.00011863
1/21/2018 6:24:43 PM,0.0001187
1/21/2018 6:25:43 PM,0.00011867
1/21/2018 6:26:45 PM,0.00011875
1/21/2018 6:27:46 PM,0.00011874
1/21/2018 6:28:47 PM,0.00011909
1/21/2018 6:29:47 PM,0.00011899
1/21/2018 6:30:47 PM,0.00011899
1/21/2018 6:31:50 PM,0.00011868
1/21/2018 6:32:52 PM,0.00011877
1/21/2018 6:33:54 PM,0.000119
1/21/2018 6:34:55 PM,0.00011899
1/21/2018 6:36:00 PM,0.000119
1/21/2018 6:37:01 PM,0.000119
1/21/2018 6:38:01 PM,0.00011897
1/21/2018 6:39:03 PM,0.00011872
1/21/2018 6:40:05 PM,0.00011874
1/21/2018 6:41:07 PM,0.00011898
1/21/2018 6:42:07 PM,0.00011864
1/21/2018 6:43:09 PM,0.00011877
1/21/2018 6:44:09 PM,0.00011853
1/21/2018 6:45:11 PM,0.00011832
1/21/2018 6:46:11 PM,0.00011833
1/21/2018 6:47:12 PM,0.00011815
1/21/2018 6:48:13 PM,0.0001184
1/21/2018 6:49:13 PM,0.0001186
1/21/2018 6:50:14 PM,0.0001188
1/21/2018 6:51:16 PM,0.00011856
1/21/2018 6:52:17 PM,0.00011867
1/21/2018 6:53:18 PM,0.00011871
1/21/2018 6:54:19 PM,0.0001188
1/21/2018 6:55:20 PM,0.00011868
1/21/2018 6:56:21 PM,0.00011878
1/21/2018 6:57:21 PM,0.00011848
1/21/2018 6:58:21 PM,0.00011827
1/21/2018 6:59:22 PM,0.00011823
1/21/2018 7:00:23 PM,0.00011843
1/21/2018 7:01:24 PM,0.00011845
1/21/2018 7:02:24 PM,0.00011828
1/21/2018 7:03:24 PM,0.00011851
1/21/2018 7:04:25 PM,0.000119
1/21/2018 7:05:25 PM,0.00011905
1/21/2018 7:06:25 PM,0.00011902
1/21/2018 7:07:26 PM,0.00011934
1/21/2018 7:08:27 PM,0.00011937
1/21/2018 7:09:27 PM,0.0001199
1/21/2018 7:10:28 PM,0.0001204
1/21/2018 7:11:29 PM,0.0001201
1/21/2018 7:12:31 PM,0.00012017
1/21/2018 7:13:31 PM,0.00012101
1/21/2018 7:14:32 PM,0.00012109
1/21/2018 7:15:32 PM,0.00012101
1/21/2018 7:16:32 PM,0.000121
1/21/2018 7:17:33 PM,0.00012089
1/21/2018 7:18:33 PM,0.00011998
1/21/2018 7:19:33 PM,0.00011973
1/21/2018 7:20:34 PM,0.00011979
1/21/2018 7:21:34 PM,0.00011992
1/21/2018 7:22:34 PM,0.00012021
1/21/2018 7:23:35 PM,0.00011918
1/21/2018 7:24:35 PM,0.00011876
1/21/2018 7:25:36 PM,0.00011883
1/21/2018 7:26:36 PM,0.00011876
1/21/2018 7:27:37 PM,0.00011915
1/21/2018 7:28:37 PM,0.00011933
1/21/2018 7:29:38 PM,0.00011944
1/21/2018 7:30:38 PM,0.00011947
1/21/2018 7:31:38 PM,0.00011933
1/21/2018 7:32:39 PM,0.00011939
1/21/2018 7:33:39 PM,0.00011939
1/21/2018 7:34:40 PM,0.00011941
1/21/2018 7:35:40 PM,0.00011911
1/21/2018 7:36:41 PM,0.0001191
1/21/2018 7:37:43 PM,0.00011916
1/21/2018 7:38:44 PM,0.00011953
1/21/2018 7:39:44 PM,0.0001195
1/21/2018 7:40:45 PM,0.00011949
1/21/2018 7:41:46 PM,0.00011967
1/21/2018 7:43:02 PM,0.00011966
1/21/2018 7:44:03 PM,0.00011975
1/21/2018 7:45:04 PM,0.00011969
1/21/2018 7:46:06 PM,0.00011951
1/21/2018 7:47:07 PM,0.00011936
1/21/2018 7:48:08 PM,0.00011936
1/21/2018 7:49:10 PM,0.00011945
1/21/2018 7:50:12 PM,0.0001195
1/21/2018 7:51:14 PM,0.00011947
1/21/2018 7:52:15 PM,0.0001202
1/21/2018 7:53:15 PM,0.00012032
1/21/2018 7:54:16 PM,0.00012027
1/21/2018 7:55:16 PM,0.00012
1/21/2018 7:56:16 PM,0.0001202
1/21/2018 7:57:17 PM,0.00012
1/21/2018 7:58:18 PM,0.00012
1/21/2018 7:59:19 PM,0.00012018
1/21/2018 8:00:20 PM,0.00011997
1/21/2018 8:01:23 PM,0.00012
1/21/2018 8:02:24 PM,0.00012019
1/21/2018 8:03:25 PM,0.00012005
1/21/2018 8:04:25 PM,0.00011966
1/21/2018 8:05:25 PM,0.00011974
1/21/2018 8:06:26 PM,0.00011974
1/21/2018 8:07:29 PM,0.00011974
1/21/2018 8:08:30 PM,0.00011978
1/21/2018 8:09:31 PM,0.00011986
1/21/2018 8:10:31 PM,0.00011995
1/21/2018 8:11:32 PM,0.00011994
1/21/2018 8:12:33 PM,0.00012
1/21/2018 8:13:33 PM,0.00012023
1/21/2018 8:14:34 PM,0.00012035
1/21/2018 8:15:35 PM,0.0001202
1/21/2018 8:16:35 PM,0.00012032
1/21/2018 8:17:36 PM,0.00012021
1/21/2018 8:18:36 PM,0.0001202
1/21/2018 8:19:36 PM,0.00011988
1/21/2018 8:20:37 PM,0.00011975
1/21/2018 8:21:37 PM,0.00011989
1/21/2018 8:22:38 PM,0.00011989
1/21/2018 8:23:38 PM,0.00011986
1/21/2018 8:24:39 PM,0.00011964
1/21/2018 8:25:40 PM,0.00011973
1/21/2018 8:26:41 PM,0.00011984
1/21/2018 8:27:42 PM,0.00011989
1/21/2018 8:28:44 PM,0.00011989
1/21/2018 8:29:46 PM,0.00011989
1/21/2018 8:30:47 PM,0.00011986
1/21/2018 8:31:47 PM,0.00011986
1/21/2018 8:32:48 PM,0.00011987
1/21/2018 8:33:48 PM,0.00011989
1/21/2018 8:34:49 PM,0.00011982
1/21/2018 8:35:51 PM,0.00011989
1/21/2018 8:36:54 PM,0.00011989
1/21/2018 8:37:56 PM,0.00011988
1/21/2018 8:38:57 PM,0.00011989
1/21/2018 8:39:58 PM,0.00011989
1/21/2018 8:40:59 PM,0.00011988
1/21/2018 8:41:59 PM,0.00011989
1/21/2018 8:43:00 PM,0.00011976
1/21/2018 8:44:00 PM,0.00011988
1/21/2018 8:45:01 PM,0.00011988
1/21/2018 8:46:01 PM,0.00011988
1/21/2018 8:47:01 PM,0.00011987
1/21/2018 8:48:02 PM,0.00011988
1/21/2018 8:49:02 PM,0.00011989
1/21/2018 8:50:02 PM,0.00011987
1/21/2018 8:51:03 PM,0.00011989
1/21/2018 8:52:03 PM,0.00011989
1/21/2018 8:53:03 PM,0.00011964
1/21/2018 8:54:03 PM,0.0001196
1/21/2018 8:55:04 PM,0.00011988
1/21/2018 8:56:04 PM,0.00011984
1/21/2018 8:57:04 PM,0.00011979
1/21/2018 8:58:05 PM,0.00011984
1/21/2018 8:59:05 PM,0.00011999
1/21/2018 9:00:05 PM,0.00012
1/21/2018 9:01:09 PM,0.00011995
1/21/2018 9:02:10 PM,0.00011986
1/21/2018 9:03:12 PM,0.00011949
1/21/2018 9:04:12 PM,0.00011942
1/21/2018 9:05:13 PM,0.00011914
1/21/2018 9:06:15 PM,0.00011914
1/21/2018 9:07:16 PM,0.00011943
1/21/2018 9:08:17 PM,0.0001193
1/21/2018 9:09:18 PM,0.00011917
1/21/2018 9:10:19 PM,0.00011916
1/21/2018 9:11:20 PM,0.00011916
1/21/2018 9:12:20 PM,0.00011917
1/21/2018 9:13:21 PM,0.0001193
1/21/2018 9:14:21 PM,0.00011926
1/21/2018 9:15:22 PM,0.00011913
1/21/2018 9:16:23 PM,0.000119
1/21/2018 9:17:24 PM,0.000119
1/21/2018 9:18:24 PM,0.00011924
1/21/2018 9:19:25 PM,0.00011943
1/21/2018 9:20:25 PM,0.00011929
1/21/2018 9:21:25 PM,0.00011917
1/21/2018 9:22:27 PM,0.00011904
1/21/2018 9:23:27 PM,0.00011898
1/21/2018 9:24:27 PM,0.00011902
1/21/2018 9:25:29 PM,0.00011887
1/21/2018 9:26:29 PM,0.00011898
1/21/2018 9:27:31 PM,0.00011902
1/21/2018 9:28:31 PM,0.0001187
1/21/2018 9:29:31 PM,0.00011888
1/21/2018 9:30:32 PM,0.00011886
1/21/2018 9:31:32 PM,0.00011902
1/21/2018 9:32:32 PM,0.00011877
1/21/2018 9:33:33 PM,0.00011846
1/21/2018 9:34:33 PM,0.00011863
1/21/2018 9:35:33 PM,0.0001183
1/21/2018 9:36:33 PM,0.00011881
1/21/2018 9:37:34 PM,0.00011855
1/21/2018 9:38:34 PM,0.00011885
1/21/2018 9:39:35 PM,0.00011886
1/21/2018 9:40:35 PM,0.00011922
1/21/2018 9:41:35 PM,0.00011923
1/21/2018 9:42:35 PM,0.00011942
1/21/2018 9:43:36 PM,0.00011927
1/21/2018 9:44:36 PM,0.00011925
1/21/2018 9:45:36 PM,0.00011912
1/21/2018 9:46:37 PM,0.00011923
1/21/2018 9:47:37 PM,0.00011909
1/21/2018 9:48:37 PM,0.00011869
1/21/2018 9:49:37 PM,0.00011834
1/21/2018 9:50:38 PM,0.00011838
1/21/2018 9:51:38 PM,0.00011885
1/21/2018 9:52:39 PM,0.00011902
1/21/2018 9:53:40 PM,0.00011877
1/21/2018 9:54:40 PM,0.00011838
1/21/2018 9:55:40 PM,0.0001187
1/21/2018 9:56:41 PM,0.00011909
1/21/2018 9:57:41 PM,0.00011887
1/21/2018 9:58:42 PM,0.00011865
1/21/2018 9:59:43 PM,0.00011883
1/21/2018 10:00:44 PM,0.00011869
1/21/2018 10:01:46 PM,0.0001188
1/21/2018 10:02:48 PM,0.0001187
1/21/2018 10:03:50 PM,0.00011898
1/21/2018 10:04:51 PM,0.00011907
1/21/2018 10:05:52 PM,0.00011916
1/21/2018 10:06:52 PM,0.00011942
1/21/2018 10:07:53 PM,0.00011925
1/21/2018 10:08:55 PM,0.00011909
1/21/2018 10:09:58 PM,0.00011923
1/21/2018 10:11:00 PM,0.00011908
1/21/2018 10:12:02 PM,0.00011921
1/21/2018 10:13:04 PM,0.00011904
1/21/2018 10:14:06 PM,0.00011916
1/21/2018 10:15:09 PM,0.00011888
1/21/2018 10:16:11 PM,0.00011885
1/21/2018 10:17:13 PM,0.00011894
1/21/2018 10:18:15 PM,0.00011896
1/21/2018 10:19:16 PM,0.00011892
1/21/2018 10:20:19 PM,0.00011899
1/21/2018 10:21:23 PM,0.00011921
1/21/2018 10:22:27 PM,0.00011922
1/21/2018 10:23:29 PM,0.00011928
1/21/2018 10:24:30 PM,0.00011917
1/21/2018 10:25:31 PM,0.00011923
1/21/2018 10:26:33 PM,0.00011922
1/21/2018 10:27:36 PM,0.00011914
1/21/2018 10:28:38 PM,0.000119
1/21/2018 10:29:40 PM,0.00011883
1/21/2018 10:30:42 PM,0.00011891
1/21/2018 10:31:42 PM,0.00011893
1/21/2018 10:32:43 PM,0.00011887
1/21/2018 10:33:43 PM,0.00011868
1/21/2018 10:34:44 PM,0.00011896
1/21/2018 10:35:44 PM,0.00011923
1/21/2018 10:36:44 PM,0.00011946
1/21/2018 10:37:45 PM,0.0001194
1/21/2018 10:38:45 PM,0.00011928
1/21/2018 10:39:45 PM,0.00011922
1/21/2018 10:40:46 PM,0.0001192
1/21/2018 10:41:46 PM,0.0001192
1/21/2018 10:42:46 PM,0.00011902
1/21/2018 10:43:46 PM,0.00011902
1/21/2018 10:44:47 PM,0.00011902
1/21/2018 10:45:47 PM,0.00011898
1/21/2018 10:46:48 PM,0.00011897
1/21/2018 10:47:48 PM,0.00011865
1/21/2018 10:48:48 PM,0.00011865
1/21/2018 10:49:48 PM,0.00011893
1/21/2018 10:50:49 PM,0.00011878
1/21/2018 10:51:49 PM,0.00011872
1/21/2018 10:52:49 PM,0.00011859
1/21/2018 10:53:50 PM,0.00011859
1/21/2018 10:54:50 PM,0.00011885
1/21/2018 10:55:50 PM,0.00011863
1/21/2018 10:56:51 PM,0.00011881
1/21/2018 10:57:51 PM,0.00011909
1/21/2018 10:58:51 PM,0.00011912
1/21/2018 10:59:52 PM,0.00011902
1/21/2018 11:00:52 PM,0.000119
1/21/2018 11:01:52 PM,0.00011911
1/21/2018 11:02:53 PM,0.00011914
1/21/2018 11:03:53 PM,0.00011926
1/21/2018 11:04:53 PM,0.00011925
1/21/2018 11:05:54 PM,0.0001192
1/21/2018 11:06:54 PM,0.00011926
1/21/2018 11:07:54 PM,0.00011961
1/21/2018 11:08:54 PM,0.00011926
1/21/2018 11:09:55 PM,0.00011976
1/21/2018 11:10:55 PM,0.00011959
1/21/2018 11:11:56 PM,0.00011955
1/21/2018 11:12:56 PM,0.00011959
1/21/2018 11:13:56 PM,0.00011978
1/21/2018 11:14:56 PM,0.00011946
1/21/2018 11:15:57 PM,0.00011943
1/21/2018 11:16:57 PM,0.00011918
1/21/2018 11:17:57 PM,0.00011905
1/21/2018 11:18:58 PM,0.00011933
1/21/2018 11:19:58 PM,0.0001195
1/21/2018 11:21:20 PM,0.00011988
1/21/2018 11:22:20 PM,0.00011996
1/21/2018 11:23:20 PM,0.00011993
1/21/2018 11:24:21 PM,0.00011972
1/21/2018 11:25:21 PM,0.0001197
1/21/2018 11:26:21 PM,0.00011947
1/21/2018 11:27:21 PM,0.00011908
1/21/2018 11:28:22 PM,0.00011904
1/21/2018 11:29:22 PM,0.00011897
1/21/2018 11:30:22 PM,0.00011898
1/21/2018 11:31:23 PM,0.00011889
1/21/2018 11:32:23 PM,0.00011938
1/21/2018 11:33:23 PM,0.00011924
1/21/2018 11:34:24 PM,0.00011908
1/21/2018 11:35:24 PM,0.00011884
1/21/2018 11:36:24 PM,0.0001191
1/21/2018 11:37:24 PM,0.0001191
1/21/2018 11:38:25 PM,0.00011886
1/21/2018 11:39:25 PM,0.00011908
1/21/2018 11:40:25 PM,0.00011892
1/21/2018 11:41:26 PM,0.00011899
1/21/2018 11:42:26 PM,0.00011899
1/21/2018 11:43:26 PM,0.00011902
1/21/2018 11:44:26 PM,0.00011893
1/21/2018 11:45:27 PM,0.00011893
1/21/2018 11:46:27 PM,0.00011887
1/21/2018 11:47:27 PM,0.00011883
1/21/2018 11:48:28 PM,0.00011885
1/21/2018 11:49:28 PM,0.00011885
1/21/2018 11:50:28 PM,0.00011882
1/21/2018 11:51:28 PM,0.00011881
1/21/2018 11:52:29 PM,0.00011864
1/21/2018 11:53:29 PM,0.0001189
1/21/2018 11:54:29 PM,0.00011897
1/21/2018 11:55:29 PM,0.00011891
1/21/2018 11:56:30 PM,0.0001189
1/21/2018 11:57:30 PM,0.00011894
1/21/2018 11:58:31 PM,0.00011857
1/21/2018 11:59:31 PM,0.00011862
1/22/2018 12:00:31 AM,0.00011852
1/22/2018 12:01:31 AM,0.00011848
1/22/2018 12:02:32 AM,0.00011829
1/22/2018 12:03:32 AM,0.00011841
1/22/2018 12:04:32 AM,0.00011851
1/22/2018 12:05:33 AM,0.00011854
1/22/2018 12:06:33 AM,0.00011849
1/22/2018 12:07:33 AM,0.00011849
1/22/2018 12:08:33 AM,0.00011853
1/22/2018 12:09:34 AM,0.00011838
1/22/2018 12:10:34 AM,0.00011851
1/22/2018 12:11:35 AM,0.00011855
1/22/2018 12:12:35 AM,0.00011853
1/22/2018 12:13:35 AM,0.0001185
1/22/2018 12:14:35 AM,0.00011831
1/22/2018 12:15:36 AM,0.00011855
1/22/2018 12:16:36 AM,0.00011842
1/22/2018 12:17:36 AM,0.00011884
1/22/2018 12:18:37 AM,0.00011885
1/22/2018 12:19:37 AM,0.00011884
1/22/2018 12:20:37 AM,0.00011859
1/22/2018 12:21:38 AM,0.0001186
1/22/2018 12:22:38 AM,0.0001188
1/22/2018 12:23:38 AM,0.00011885
1/22/2018 12:24:38 AM,0.00011883
1/22/2018 12:25:39 AM,0.00011881
1/22/2018 12:26:39 AM,0.00011881
1/22/2018 12:27:39 AM,0.00011878
1/22/2018 12:28:40 AM,0.00011878
1/22/2018 12:29:40 AM,0.00011872
1/22/2018 12:30:40 AM,0.0001189
1/22/2018 12:31:41 AM,0.00011903
1/22/2018 12:32:41 AM,0.00011909
1/22/2018 12:33:41 AM,0.00011921
1/22/2018 12:34:42 AM,0.00011926
1/22/2018 12:35:42 AM,0.00011892
1/22/2018 12:36:43 AM,0.00011889
1/22/2018 12:37:43 AM,0.00011889
1/22/2018 12:38:43 AM,0.00011889
1/22/2018 12:39:43 AM,0.00011882
1/22/2018 12:40:44 AM,0.00011859
1/22/2018 12:41:44 AM,0.00011829
1/22/2018 12:42:44 AM,0.00011858
1/22/2018 12:43:45 AM,0.0001185
1/22/2018 12:44:45 AM,0.00011858
1/22/2018 12:45:45 AM,0.00011833
1/22/2018 12:46:46 AM,0.0001183
1/22/2018 12:47:46 AM,0.0001181
1/22/2018 12:48:46 AM,0.0001182
1/22/2018 12:49:47 AM,0.00011815
1/22/2018 12:50:47 AM,0.00011798
1/22/2018 12:51:47 AM,0.00011811
1/22/2018 12:52:47 AM,0.000118
1/22/2018 12:53:48 AM,0.000118
1/22/2018 12:54:48 AM,0.0001184
1/22/2018 12:55:48 AM,0.00011794
1/22/2018 12:56:49 AM,0.00011828
1/22/2018 12:57:49 AM,0.0001182
1/22/2018 12:58:49 AM,0.00011831
1/22/2018 12:59:49 AM,0.00011819
1/22/2018 1:00:50 AM,0.00011799
1/22/2018 1:01:50 AM,0.00011794
1/22/2018 1:02:51 AM,0.00011797
1/22/2018 1:03:51 AM,0.00011824
1/22/2018 1:04:51 AM,0.00011773
1/22/2018 1:05:52 AM,0.00011793
1/22/2018 1:06:52 AM,0.00011807
1/22/2018 1:07:52 AM,0.00011799
1/22/2018 1:08:53 AM,0.0001183
1/22/2018 1:09:53 AM,0.00011811
